id,color,size,width,brand_name,model_name,market_price,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,offerName,qty,isCashbackApplicable
138844,Black,Extra Wide,142 mm,John Jacobs Online,JJ E13192,5000,5000,eyeframe,3068,3944,4.3,21,JJBOGO,1532,False
148310,Brown,Extra Narrow,126 mm,John Jacobs Online,JJ E11727XS,3500,3500,eyeframe,54,4287,4.8,5,JJBOGO,585,False
152040,Gunmetal,Wide,138 mm,Lenskart Air Online,LA E14638,1700,1700,eyeframe,0,2820,4.65,6,VCEYE,93,False
152769,Brown,Narrow,130 mm,John Jacobs,JJ E13005,3500,3500,eyeframe,0,1973,4.55,76,JJBOGO,467,False
209542,Gunmetal,Medium,139 mm,Vincent Chase,VC S15804,1000,1000,sunglasses,0,565,0.0,,VCSUN,81,False
144844,Silver,Wide,139 mm,John Jacobs Online,JJ E13575,5000,5000,eyeframe,784,2639,4.8,11,JJBOGO,1307,False
147404,Black,Medium,137 mm,John Jacobs,JJ E13891,5000,5000,eyeframe,995,2006,0.0,,JJBOGO,995,False
151310,Black,8-12 yrs,127 mm,Hooper online,HP E10034L,1000,1000,eyeframe,0,2958,4.5,11,HOOPEREYE,89,False
152042,Maroon,Medium,134 mm,Lenskart Air,LA E14639,1700,1700,eyeframe,0,2789,4.3,6,VCEYE,456,False
201446,Black,Medium,137 mm,John Jacobs Online,JJ E13591,5000,5000,eyeframe,0,799,4.55,12,JJEYE,2629,False
209625,Blue,5-8 yrs,124 mm,Hooper,HP S15814M,1000,1000,sunglasses,0,255,0.0,,HOOPERSUN,344,False
131322,Brown,Wide,141 mm,Vincent Chase Polarized,VC S11744,2000,2000,sunglasses,3891,13172,4.5,70,VCSUN,656,False
136101,Rose Gold,Medium,135 mm,John Jacobs,JJ E12735,5000,5000,eyeframe,1758,3826,4.8,10,JJEYE,154,False
137777,Black,Narrow,130 mm,John Jacobs,JJ E12997,3500,3500,eyeframe,2947,4907,4.4,20,JJBOGO,174,False
152183,Silver,Medium,135 mm,John Jacobs,JJ E14652,3500,3500,eyeframe,15,1009,5.0,2,JJEYE,232,False
201312,Olive,Extra Wide,142 mm,Vincent Chase,VC E13624,1700,1700,eyeframe,0,4470,4.75,108,VCEYE,63,False
208851,,,,Acuvue Oasys,Acuvue Oasys Daily Disposable with BC 9.0,2600,2499,contact_lens,122,2975,0.0,,,0,False
212584,Gold,Extra Wide,150 mm,John Jacobs,JJ S16388XW,5000,5000,sunglasses,0,557,0.0,,JJSUN,31,False
213282,Gunmetal,Medium,139 mm,Vincent Chase,VC S16558,1500,1500,sunglasses,0,295,0.0,,VCSUN,542,False
217445,Turquoise,Narrow,134 mm,Lenskart Hustlr,LA E15417-N,1700,1700,eyeframe,0,160,0.0,,LKBLUCE,841,False
131002,Black,Wide,141 mm,Vincent Chase Polarized,VC 5158/P,1500,1500,sunglasses,4657,10571,4.4,1135,VCSUN,812,False
142522,Blue,Wide,137 mm,John Jacobs Online,JJ E13345,3500,3500,eyeframe,1455,3846,4.55,7,JJBOGO,1557,False
143700,Grey,Narrow,132 mm,John Jacobs,JJ E13494,5000,5000,eyeframe,807,3141,4.7,7,JJBOGO,1227,False
147169,Silver,Medium,135 mm,John Jacobs,JJ E12712,5000,5000,eyeframe,510,1430,4.25,56,JJEYE,1179,False
148705,Green,Wide,139 mm,Lenskart Blu,LB E14058,1500,1500,non_power_reading,2508,10879,4.6,309,LKSHARK,134,False
152167,Blue,5-8 yrs,120 mm,Hooper online,HP E10026M,1000,1000,eyeframe,140,3084,5.0,4,HOOPEREYE,551,False
152255,Black,Extra Wide,142 mm,John Jacobs,JJ E14543,5000,5000,eyeframe,0,642,0.0,,JJBOGO,651,False
200932,Brown,8-12 yrs,125 mm,Hooper,HP S14898M,1000,1000,sunglasses,0,2281,0.0,,HOOPERSUN,62,False
205887,Silver,Wide,141 mm,John Jacobs,JJ E15268,3500,3500,eyeframe,0,1993,0.0,,JJEYE,439,False
209533,Gold,Wide,141 mm,Vincent Chase,VC S15800,1000,1000,sunglasses,0,576,0.0,,VCSUN,20,False
211907,Blue,Wide,140 mm,Lenskart Blu,LB E16220,2000,2000,non_power_reading,0,335,0.0,,LKBLUCE,1154,False
213492,Black,Extra Wide,142 mm,John Jacobs,JJ E15781,5000,5000,eyeframe,0,1031,0.0,,,133,False
112992,,,,Alcon Freshlook,Alcon Freshlook Turquoise Powered Bi-Weekly,1320,699,contact_lens,5319,8583,4.45,13,,-6,False
151035,Green,Medium,136 mm,Lenskart Blu,LB E14453,1200,1200,non_power_reading,131,3872,4.35,42,LKBLUCE,709,False
205305,Black,Narrow,131 mm,John Jacobs,JJ E15134,5000,5000,eyeframe,0,1119,0.0,,JJEYE,1,False
206913,Orange,Extra Wide,146 mm,Vincent Chase Online,VC S15431,1500,1500,sunglasses,0,1546,0.0,,VCSUN,220,False
212313,Brown,Medium,140 mm,Vincent Chase Polarized,VC S16342,2000,2000,sunglasses,0,799,0.0,,VCSUN,1103,False
212619,Transparent,Extra Wide,147 mm,Lenskart Blu,LB E16409,1500,1500,non_power_reading,0,454,0.0,,LKBLUCE,38,False
137793,Grey,Extra Narrow,126 mm,John Jacobs,JJ E13002,3500,3500,eyeframe,1120,5951,4.9,12,JJBOGO,664,False
141865,Transparent,Medium,,Lenskart Safety Goggles,L E13331,499,250,non_power_reading,1935,6104,4.5,37,,373,False
144893,,,,Aquacolor,Aquacolor Submarine Blue Zero Power Daily,900,599,contact_lens,67,3101,0.0,,AQUACOLOR,49995,False
148205,Brown,Wide,141 mm,John Jacobs,JJ S13987,3500,3500,sunglasses,29,1067,5.0,1,JJEYE,207,False
200541,Transparent,Wide,138 mm,Lenskart Air,LA E14828,1700,1700,eyeframe,0,2796,5.0,11,VCEYE,1306,False
201121,Tortoise,Wide,139 mm,Vincent Chase Online,VC E14808,1700,1700,eyeframe,0,4029,4.75,4,VCEYE,289,False
206600,Green,Wide,143 mm,Lenskart Boost,LKB S15376,2000,2000,sunglasses,0,1025,0.0,,VCSUN,182,False
206789,Silver,Narrow,133 mm,John Jacobs Online,JJ E12736,3500,3500,eyeframe,0,1602,0.0,,JJEYE,3712,False
210952,Transparent,Wide,139 mm,Lenskart Blu,LB E16063,2000,2000,non_power_reading,0,648,0.0,,LKBLUCE,341,False
212109,Silver,Medium,134 mm,John Jacobs,JJ E16288,3500,3500,eyeframe,0,239,0.0,,JJEYE,757,False
215435,Blue,Medium,136 mm,Lenskart Air,LA E11487,1700,1700,eyeframe,0,129,0.0,,VCEYE,2956,False
215958,Brown,Wide,142 mm,Vincent Chase Polarized,VC S16745,2000,2000,sunglasses,0,255,0.0,,VCSUN,1566,False
216374,,,,Alcon,Alcon Monthly Clear Lens,1599,1359,contact_lens,346,101862,0.0,,,0,False
149970,Black,5-8 yrs,121 mm,Hooper online,HP E10087,1000,1000,eyeframe,60,3809,4.25,4,HOOPEREYE,5,False
208247,Tortoise,Medium,137 mm,Vincent Chase,VC E15593,1700,1700,eyeframe,0,2877,3.0,2,VCEYE,30,False
210927,Blue,Narrow,131 mm,Lenskart Blu,LB E16051,2000,2000,non_power_reading,0,401,0.0,,LKBLUCE,210,False
215964,Grey,Wide,142 mm,Vincent Chase Polarized,VC S16747,2000,2000,sunglasses,0,388,0.0,,VCSUN,1334,False
137924,Gold,Medium,137 mm,John Jacobs,JJ E13026,3500,3500,eyeframe,1066,4369,4.65,19,JJBOGO,218,False
138426,Gold,Medium,138 mm,Vincent Chase Polarized,VC S13119,2000,2000,sunglasses,11804,10740,4.65,93,VCSUN,3985,False
148066,Black,Wide,143 mm,Vincent Chase Polarized,VC S13980,2000,2000,sunglasses,1478,8160,4.6,11,VCSUN,1847,False
211393,Blue,Medium,134 mm,Lenskart Air,LA E16157,1700,1700,eyeframe,0,545,0.0,,VCEYE,1533,False
212316,Tortoise,Narrow,135 mm,Vincent Chase Polarized,VC S16343,2000,2000,sunglasses,0,813,0.0,,VCSUN,1043,False
140642,Black,Wide,140 mm,John Jacobs,JJ E13316,3500,3500,eyeframe,1111,5273,5.0,2,JJBOGO,556,False
146793,Grey,Medium,137 mm,John Jacobs,JJ E13790,5000,5000,eyeframe,421,3316,4.75,8,JJBOGO,1346,False
148293,Brown,Medium,137 mm,John Jacobs,JJ E14007L,3500,3500,eyeframe,219,1097,5.0,3,JJBOGO,204,False
151520,Black,Wide,143 mm,Vincent Chase,VC S14526,2000,2000,sunglasses,134,4066,4.5,4,VCSUN,1387,False
151645,,,,Alcon Total,Alcon Total 1 Daily Disposable 10Hrs,3630,2949,contact_lens,9,1503,0.0,,,49995,False
152543,Purple,5-8 yrs,124 mm,Hooper online,HP E10076M,1000,1000,eyeframe,0,1447,4.3,3,HOOPEREYE,96,False
206193,Orange,8-12 yrs,127 mm,Hooper,HP E10108L,1000,1000,eyeframe,0,1514,0.0,,HOOPEREYE,83,False
208092,Tortoise,Wide,140 mm,John Jacobs,JJ S13081,5000,5000,sunglasses,0,610,4.8,17,JJSUN,487,False
208312,Grey,Wide,138 mm,John Jacobs,JJ S13314,5000,5000,sunglasses,0,544,3.8,5,JJSUN,60,False
208994,Gunmetal,Narrow,133 mm,Vincent Chase,VC E15718,1700,1700,eyeframe,0,2410,0.0,,VCEYE,1,False
209514,Brown,Wide,143 mm,Vincent Chase Polarized,VC S15792,1000,1000,sunglasses,0,380,0.0,,VCSUN,423,False
211333,Yellow,Wide,141 mm,Vincent Chase Polarized,VC S16143,1500,1500,sunglasses,0,590,0.0,,VCSUN,817,False
211896,Transparent,Medium,134 mm,Lenskart Blu,LB E16219,2000,2000,non_power_reading,0,251,0.0,,LKBLUCE,950,False
131324,Black,Wide,143 mm,Vincent Chase Polarized,VC S11745,2000,2000,sunglasses,18169,16929,4.6,63,VCSUN,1111,False
138478,Gold,Medium,138 mm,Vincent Chase Polarized,VC S13132,2000,2000,sunglasses,1863,7893,4.45,35,VCSUN,1114,False
200533,Brown,Wide,138 mm,Lenskart Air,LA E14826,1700,1700,eyeframe,0,2734,0.0,,VCEYE,2848,False
200597,Black,Narrow,141 mm,Vincent Chase Online,VC E14846,1700,1700,eyeframe,0,2967,5.0,4,VCEYE,97,False
200953,Purple,8-12 yrs,128 mm,Hooper,HP S14903L,1000,1000,sunglasses,0,2127,0.0,,HOOPERSUN,21,False
215432,Brown,Wide,139 mm,Lenskart Air,LA E14098,1700,1700,eyeframe,0,146,0.0,,VCEYE,1732,False
147277,Black,Narrow,132 mm,John Jacobs Online,JJ E13878,3500,3500,eyeframe,2040,6055,4.6,5,JJBOGO,1154,False
201421,Silver,Wide,139 mm,John Jacobs,JJ E13551,3500,3500,eyeframe,0,2031,5.0,3,JJEYE,703,False
208781,Gold,Narrow,133 mm,Vincent Chase,VC E15700,1700,1700,eyeframe,0,1612,0.0,,VCEYE,286,False
210141,Grey,Extra Wide,144 mm,Lenskart Air,LA E11289,1700,1700,eyeframe,0,2467,0.0,,VCEYE,90,False
143352,Brown,Medium,137 mm,John Jacobs,JJ E13466,3500,3500,eyeframe,1319,4802,4.7,30,JJBOGO,533,False
149158,Black,Wide,140 mm,John Jacobs Online,JJ E14130,5000,5000,eyeframe,256,4363,4.5,4,JJBOGO,964,False
152159,Grey,Medium,135 mm,Lenskart READERS,LR E13701,500,500,non_power_reading,0,5229,4.9,12,,95,False
152510,Black,8-12 yrs,128 mm,Hooper online,HP E10031L,1000,1000,eyeframe,0,1804,5.0,2,HOOPEREYE,74,False
152513,Blue,8-12 yrs,128 mm,Hooper online,HP E10076L,1000,1000,eyeframe,0,1532,0.0,,HOOPEREYE,193,False
152544,Tortoise,5-8 yrs,124 mm,Hooper online,HP E10076M,1000,1000,eyeframe,0,2367,4.3,3,HOOPEREYE,32,False
206146,Gold Tortoise,Extra Wide,143 mm,John Jacobs,JJ S15328,6000,6000,sunglasses,0,2130,0.0,,JJSUN,1268,False
211909,Blue,Wide,140 mm,Lenskart Blu,LB E16220,2000,2000,non_power_reading,0,275,0.0,,LKBLUCE,1109,False
217433,Electric Green,Extra Wide,144 mm,Lenskart Hustlr,LA E15417-XW,1700,1700,eyeframe,0,151,0.0,,HOOPEREYE,1137,False
138324,Maroon,Medium,135 mm,John Jacobs,JJ E13097,3500,3500,eyeframe,951,4046,4.3,16,JJBOGO,505,False
146799,Pink,Extra Wide,142 mm,John Jacobs,JJ E13793,3500,3500,eyeframe,427,3451,4.5,4,JJBOGO,293,False
147411,Silver,Extra Wide,143 mm,John Jacobs,JJ E13893,5000,5000,eyeframe,1349,2075,5.0,7,JJBOGO,1754,False
148965,Transparent,Wide,142 mm,Vincent Chase,VC S14088,2000,2000,sunglasses,1721,7227,4.75,8,VCSUN,1265,False
152518,Transparent,5-8 yrs,123 mm,Hooper online,HP E10025M,1000,1000,eyeframe,0,1097,4.0,2,HOOPEREYE,534,False
200121,,,,Aquacolor,Aquacolor Dusky Brown Zero Power Monthly,900,299,contact_lens,8,3947,5.0,3,AQUACOLOR,49999,False
200314,Transparent,5-8 yrs,120 mm,Hooper,HP S10119M,1000,1000,sunglasses,0,2158,5.0,1,HOOPERSUN,35,False
213302,Transparent,Extra Wide,147 mm,John Jacobs,JJ E16563,5000,5000,eyeframe,0,128,0.0,,,194,False
218225,Dusty Rose,Medium,139 mm,Lenskart Hustlr,LA E15417-W,1700,1700,eyeframe,0,208,0.0,,Lenskart Hustlr,2632,False
136329,Black,Medium,135 mm,John Jacobs,JJ E12787,5000,5000,eyeframe,3118,6842,4.5,62,JJBOGO,175,False
138654,Black,Medium,137 mm,Vincent Chase Polarized,LA S13166,2000,2000,sunglasses,2035,5615,4.7,37,VCSUN,1068,False
144921,Silver,Narrow,131 mm,John Jacobs,JJ E13585,3500,3500,eyeframe,1110,4018,5.0,12,JJBOGO,21,False
146468,Grey,Narrow,132 mm,John Jacobs Online,JJ E13743,3500,3500,eyeframe,1564,3657,4.4,5,JJBOGO,1651,False
148041,Brown,Wide,145 mm,Vincent Chase Polarized,VC S13973,2000,2000,sunglasses,499,5358,4.7,15,VCSUN,2508,False
152534,Blue,5-8 yrs,124 mm,Hooper online,HP E10031M,1000,1000,eyeframe,0,1100,5.0,1,HOOPEREYE,415,False
208712,Blue,5-8 yrs,124 mm,Hooper,HP E15687M,1000,1000,eyeframe,0,1025,0.0,,HOOPEREYE,107,False
211942,Blue,Wide,139 mm,Lenskart Air,LA E16239,1700,1700,eyeframe,0,240,0.0,,VCEYE,2140,False
213096,Purple,Wide,141 mm,John Jacobs,JJ S16500,5000,5000,sunglasses,0,571,0.0,,JJSUN,72,False
213288,Silver,Wide,141 mm,Vincent Chase Polarized,VC S16559,1500,1500,sunglasses,0,209,0.0,,VCSUN,612,False
215272,Brown,Medium,135 mm,John Jacobs,JJ E10005,3500,3500,eyeframe,0,128,0.0,,JJBOGO,872,False
138330,Silver,Wide,138 mm,John Jacobs,JJ E13099,3500,3500,eyeframe,1549,3472,4.25,15,JJBOGO,9,False
147611,Sky Blue,Extra Wide,149 mm,John Jacobs,JJ E13938,5000,5000,eyeframe,0,939,5.0,5,JJBOGO,690,False
147663,Gold,Wide,138 mm,John Jacobs,JJ S12504,5000,5000,sunglasses,107,2621,4.8,42,JJSUN,258,False
148380,Transparent,Narrow,132 mm,John Jacobs Online,JJ E13572S,3500,3500,eyeframe,828,2254,5.0,3,JJBOGO,1463,False
152759,Grey,Medium,135 mm,John Jacobs Online,JJ E12543,3500,3500,eyeframe,0,2578,4.4,64,JJEYE,1489,False
200283,Blue,Medium,134 mm,Lenskart Blu,LB E14792,2000,2000,non_power_reading,0,3087,4.7,10,LKBLUCE,461,False
207936,Brown,Medium,139 mm,Vincent Chase Online,VC S15215,1500,1500,sunglasses,0,249,5.0,2,VCSUN,341,False
209536,Gold,Wide,142 mm,Vincent Chase,VC S12801,1000,1000,sunglasses,0,826,5.0,3,VCSUN,22,False
112982,,,,Alcon Freshlook,Alcon Freshlook Brilliant Blue Powered Bi-Weekly,1320,699,contact_lens,10228,12752,4.65,15,,49999,False
149421,Silver,Wide,138 mm,John Jacobs,JJ E12740,5000,5000,eyeframe,717,2490,4.2,35,JJBOGO,7,False
149869,Black,5-8 yrs,120 mm,Hooper online,HP E10035L,1000,1000,eyeframe,0,1637,5.0,3,HOOPEREYE,168,False
209193,Black,Narrow,133 mm,Lenskart READERS,LR E13699,500,500,non_power_reading,0,2069,0.0,,,241,False
210923,Black,Extra Wide,144 mm,Lenskart Blu,LB E16049,2000,2000,non_power_reading,0,484,5.0,1,LKBLUCE,141,False
210950,Black,Wide,139 mm,Lenskart Blu,LB E16063,2000,2000,non_power_reading,0,636,0.0,,LKBLUCE,380,False
136066,Gold,Medium,135 mm,John Jacobs,JJ S12725,5000,5000,sunglasses,2129,4803,4.65,9,JJSUN,58,False
148031,Black,Wide,143 mm,Vincent Chase Polarized,VC S13971,2000,2000,sunglasses,840,8135,4.8,6,VCSUN,2187,False
201413,Black,Medium,137 mm,John Jacobs,JJ E13107,5000,5000,eyeframe,0,660,0.0,,JJEYE,945,False
201481,Gunmetal,Medium,135 mm,John Jacobs,JJ E11546,3500,3500,eyeframe,0,846,4.55,92,JJEYE,579,False
204473,Brown,Wide,141 mm,Vincent Chase Online,VC E14912,1700,1700,eyeframe,0,2431,5.0,3,VCEYE,199,False
144922,Silver,Extra Narrow,127 mm,John Jacobs,JJ E13586,3500,3500,eyeframe,3468,5004,0.0,,JJBOGO,392,False
146465,Black,Medium,137 mm,John Jacobs Online,JJ E13741,3500,3500,eyeframe,1730,2472,0.0,,JJBOGO,757,False
147810,Yellow,Medium,137 mm,Lenskart Blu,LB E13736,1200,1200,non_power_reading,3213,9407,4.4,88,LKBLUCE,3,False
148322,Grey,Extra Wide,142 mm,John Jacobs Online,JJ E12543XL,3500,3500,eyeframe,321,1745,5.0,8,JJBOGO,1285,False
148382,Gunmetal,Extra Wide,142 mm,John Jacobs Online,JJ E11686XL,3500,3500,eyeframe,345,2447,4.7,7,JJBOGO,1336,False
152522,Transparent,5-8 yrs,120 mm,Hooper online,HP E10026M,1000,1000,eyeframe,0,1104,5.0,4,HOOPEREYE,447,False
152532,Transparent,5-8 yrs,124 mm,Hooper online,HP E10031M,1000,1000,eyeframe,0,1567,5.0,1,HOOPEREYE,25,False
201393,Black,Narrow,131 mm,John Jacobs Online,JJ E11545S,3500,3500,eyeframe,0,502,5.0,2,JJEYE,1085,False
204461,Brown,Medium,137 mm,Lenskart Blu,LB E14060,1200,1200,non_power_reading,0,1802,4.65,61,LKBLUCE,567,False
204472,Tortoise,Wide,141 mm,Vincent Chase Online,VC E14912,1700,1700,eyeframe,0,2372,5.0,3,VCEYE,908,False
205882,Silver,Narrow,132 mm,John Jacobs,JJ E15265,3500,3500,eyeframe,0,1074,5.0,1,JJEYE,608,False
206546,Black,Wide,143 mm,Lenskart Boost,LKB S15376,2000,2000,sunglasses,0,1206,0.0,,VCSUN,15,False
212314,Brown,Narrow,135 mm,Vincent Chase Polarized,VC S16343,2000,2000,sunglasses,0,591,0.0,,VCSUN,1166,False
217826,,,,Aquacolor,Aquacolor Mystery Brown Zero Power Daily,900,599,contact_lens,0,1887,0.0,,,0,False
141212,Black,Wide,,Lenskart Safety Goggles,L E13335,499,250,non_power_reading,1941,6905,4.5,36,,44075,False
148601,Green,Wide,138 mm,Lenskart Blu,L BE13533,2000,2000,non_power_reading,7354,16632,4.65,20,LKBLUCE,463,False
149285,Gold,Narrow,130 mm,John Jacobs,JJ E14153,3500,3500,eyeframe,130,2128,5.0,4,JJBOGO,83,False
201661,Black,Narrow,131 mm,John Jacobs,JJ E14991,3500,3500,eyeframe,0,893,0.0,,JJBOGO,382,False
206008,Maroon,Wide,140 mm,Lenskart Air Online,LA E15251,1700,1700,eyeframe,0,1412,5.0,1,VCEYE,9,False
210931,Blue,Narrow,133 mm,Lenskart Blu,LB E16056,2000,2000,non_power_reading,0,489,0.0,,LKBLUCE,161,False
216494,Grey,Narrow,132 mm,Fossil,FOS 7160,7000,7000,eyeframe,0,211,0.0,,VCEYE,12,False
138846,Transparent,Extra Wide,142 mm,John Jacobs,JJ E13192,5000,5000,eyeframe,1775,2471,4.3,21,JJBOGO,1602,False
140640,Brown,Narrow,133 mm,John Jacobs Online,JJ E13315,3500,3500,eyeframe,889,2808,3.4,5,JJBOGO,776,False
144923,Black,Extra Narrow,127 mm,John Jacobs Online,JJ E13586,3500,3500,eyeframe,5098,2911,0.0,,JJBOGO,814,False
146598,Grey,Wide,138 mm,John Jacobs,JJ E13772,5000,5000,eyeframe,1403,1989,4.45,15,JJBOGO,656,False
152531,Blue,5-8 yrs,124 mm,Hooper online,HP E10031M,1000,1000,eyeframe,0,1564,5.0,1,HOOPEREYE,32,False
200312,Blue,5-8 yrs,120 mm,Hooper,HP S10119M,1000,1000,sunglasses,0,1815,5.0,1,HOOPERSUN,72,False
213244,Gold,Medium,139 mm,Vincent Chase Polarized,VC S16541,1500,1500,sunglasses,0,209,3.0,1,VCSUN,1163,False
93667,Black,Wide,141 mm,Vincent Chase Polarized,VC 5158/P,1500,1500,sunglasses,11873,44014,4.4,1135,VCSUN,872,False
136469,Silver,Narrow,130 mm,John Jacobs,JJ E12813,5000,5000,eyeframe,3311,4431,4.75,14,JJBOGO,115,False
138325,White,Medium,135 mm,John Jacobs Online,JJ E13097,3500,3500,eyeframe,987,2873,4.3,16,JJBOGO,983,False
148317,Blue,Extra Narrow,126 mm,John Jacobs,JJ E12543XS,3500,3500,eyeframe,210,2726,4.4,12,JJBOGO,895,False
152767,Tortoise,Narrow,131 mm,John Jacobs,JJ E13004,3500,3500,eyeframe,0,1798,4.25,22,JJEYE,209,False
209147,,,,Alcon Freshlook,Alcon Freshlook Allure Gray Powered Daily,1732,1575,contact_lens,0,539,0.0,,,0,False
152880,Green,Narrow,130 mm,John Jacobs,JJ E10007,3500,3500,eyeframe,0,1808,4.15,108,JJEYE,194,False
152943,Red,Medium,134 mm,John Jacobs Online,JJ E14729,3500,3500,eyeframe,0,935,0.0,,JJBOGO,586,False
206573,Green,Medium,137 mm,Lenskart Blu,LB E14060,1500,1500,non_power_reading,0,917,4.65,61,LKBLUCE,328,False
211906,Grey,Medium,137 mm,Lenskart Blu,LB E16221,2000,2000,non_power_reading,0,281,0.0,,LKBLUCE,1104,False
130555,Brown,Medium,136 mm,John Jacobs Online,JJ E11537,3500,3500,eyeframe,581,3429,4.0,102,JJBOGO,436,False
147598,Black,Wide,140 mm,John Jacobs,JJ S13935,3500,3500,sunglasses,237,566,0.0,,JJSUN,87,False
148204,Tortoise,Wide,141 mm,John Jacobs,JJ S13987,3500,3500,sunglasses,39,1145,5.0,1,JJEYE,134,False
148706,Black,Wide,138 mm,Lenskart Blu,LB E14059,1500,1500,non_power_reading,4035,11679,4.85,15,LKBLUCE,347,False
150377,Gold,Wide,138 mm,John Jacobs,JJ E14313,3500,3500,eyeframe,0,1653,3.0,1,JJBOGO,421,False
152258,Transparent,Extra Wide,142 mm,John Jacobs Online,JJ E14543,5000,5000,eyeframe,0,980,0.0,,JJEYE,403,False
200311,Tortoise,5-8 yrs,120 mm,Hooper,HP S10119M,1000,1000,sunglasses,0,2025,5.0,1,HOOPERSUN,12,False
201447,Silver,Wide,139 mm,John Jacobs,JJ E13592,5000,5000,eyeframe,0,473,4.35,8,JJEYE,1534,False
201462,Gold,Medium,135 mm,John Jacobs,JJ E11546,3500,3500,eyeframe,0,752,4.55,92,JJEYE,434,False
209198,Black,Medium,135 mm,Lenskart READERS,LR E13700,500,500,non_power_reading,0,409,0.0,,,156,False
212621,Grey,Extra Wide,146 mm,Lenskart Blu,LB E16410,1500,1500,non_power_reading,0,308,0.0,,LKBLUCE,112,False
213041,Creamy White,Extra Wide,144 mm,John Jacobs,JJ S16391,8000,8000,sunglasses,0,168,0.0,,JJSUN,807,False
147170,Black,Medium,135 mm,John Jacobs,JJ E12712,5000,5000,eyeframe,3657,3408,4.25,56,JJEYE,336,False
148761,Grey,Medium,136 mm,Lenskart Blu,LB E14067,2000,2000,non_power_reading,4154,7612,4.5,36,LKBLUCE,769,False
206198,Brown,8-12 yrs,129 mm,Hooper,HP E15338L,1000,1000,eyeframe,0,1360,0.0,,HOOPEREYE,125,False
206547,Tortoise,Wide,143 mm,Lenskart Boost,LKB S15376,2000,2000,sunglasses,0,927,0.0,,VCSUN,173,False
206801,Black,Medium,137 mm,John Jacobs,JJ E13594,3500,3500,eyeframe,0,509,4.65,3,JJEYE,1216,False
207365,Blue,Medium,137 mm,Vincent Chase,VC E15476,1700,1700,eyeframe,0,3181,5.0,1,VCEYE,12,False
209852,Blue,Extra Wide,153 mm,Lenskart Boost,LKB S15377,2000,2000,sunglasses,0,275,0.0,,,7,False
211342,Brown,Wide,144 mm,Vincent Chase Polarized,VC S16144,1500,1500,sunglasses,0,720,0.0,,VCSUN,693,False
211901,Transparent,Extra Narrow,128 mm,Lenskart Blu,LB E16223,2000,2000,non_power_reading,0,224,0.0,,LKBLUCE,853,False
212861,Blue,Medium,136 mm,Vincent Chase,VC E16452,1700,1700,eyeframe,0,769,0.0,,VCEYE,2070,False
213681,Black,Narrow,130 mm,John Jacobs,JJ E10007,3500,3500,eyeframe,0,107,0.0,,,437,False
139154,Black,Narrow,132 mm,Vincent Chase Online,VC E11347,1700,1700,eyeframe,28,318,4.3,110,VCEYE,663,False
143892,Brown,Narrow,132 mm,Lenskart Blu,LB E13530,2000,2000,non_power_reading,1037,7679,4.65,79,LKBLUCE,1000,False
149076,Gold,Medium,136 mm,Vincent Chase,VC E14111,1700,1700,eyeframe,1753,18270,4.65,29,VCEYE,1,False
152887,Green,Medium,136 mm,John Jacobs,JJ E13022,3500,3500,eyeframe,0,2143,4.2,13,JJEYE,121,False
200955,Black,8-12 yrs,127 mm,Hooper,HP S14904L,1000,1000,sunglasses,0,2101,5.0,1,HOOPERSUN,51,False
209949,Black,Medium,135 mm,John Jacobs,JJ E10235,4000,4000,non_power_reading,0,221,0.0,,JJCE,97,False
211343,White,Wide,144 mm,Vincent Chase Polarized,VC S16144,1500,1500,sunglasses,0,988,0.0,,VCSUN,675,False
211893,Transparent,Medium,136 mm,Lenskart Blu,LB E16218,2000,2000,non_power_reading,0,210,0.0,,LKBLUCE,919,False
211900,Black,Extra Narrow,128 mm,Lenskart Blu,LB E16223,2000,2000,non_power_reading,0,221,0.0,,LKBLUCE,865,False
212620,Black,Extra Wide,147 mm,Lenskart Blu,LB E16409,1500,1500,non_power_reading,0,328,0.0,,LKBLUCE,172,False
213494,Transparent,Medium,137 mm,John Jacobs,JJ E15782,5000,5000,eyeframe,0,919,0.0,,JJEYE,4,False
215973,Brown,Wide,142 mm,Vincent Chase Polarized,VC S16751,2000,2000,sunglasses,0,195,0.0,,VCSUN,1317,False
145147,Black,Medium,137 mm,John Jacobs Online,JJ E13591,5000,5000,eyeframe,2047,4564,4.55,12,JJBOGO,957,False
146631,Grey,Narrow,135 mm,Vincent Chase Polarized,VC S13115,2000,2000,sunglasses,3549,8806,4.6,104,VCSUN,1614,False
147113,Maroon,Wide,138 mm,Lenskart Air Online,LA E13859,1700,1700,eyeframe,1903,4292,4.5,26,VCEYE,134,False
148936,Gold,Narrow,131 mm,Vincent Chase Polarized,VC S14084,2000,2000,sunglasses,1724,6699,4.75,24,VCSUN,1032,False
150506,,,,Aquacolor,Aquacolor Tricky Turquoise Zero Power Daily,900,599,contact_lens,3,3275,0.0,,AQUACOLOR,49989,False
152674,Gold,Medium,133 mm,John Jacobs,JJ E14689,5000,5000,eyeframe,0,2884,5.0,1,JJEYE,48,False
209759,Yellow,Wide,138 mm,Lenskart Air,LA E15847,1700,1700,eyeframe,0,2154,0.0,,VCEYE,76,False
213688,Blue,Medium,136 mm,John Jacobs,JJ E12543,3500,3500,eyeframe,0,105,0.0,,,531,False
